timestamp,open,high,low,close,volume,turnover
2026-03-21 14:41:00,9.102,9.104,9.102,9.103,2139.3,19475.1226
2026-03-21 14:42:00,9.103,9.104,9.103,9.104,85.1,774.7477
2026-03-21 14:43:00,9.104,9.105,9.103,9.103,507.8,4623.5091
2026-03-21 14:44:00,9.103,9.103,9.099,9.1,250.1,2275.9773
2026-03-21 14:45:00,9.1,9.101,9.1,9.101,112.1,1020.2209
2026-03-21 14:46:00,9.101,9.101,9.099,9.099,572.9,5213.4039
2026-03-21 14:47:00,9.099,9.099,9.091,9.091,770.6,7008.6692
2026-03-21 14:48:00,9.091,9.093,9.078,9.078,8305.2,75449.6562
2026-03-21 14:49:00,9.078,9.08,9.075,9.08,5330.5,48384.7699
2026-03-21 14:50:00,9.08,9.082,9.08,9.081,897.1,8146.8083
2026-03-21 14:51:00,9.081,9.081,9.07,9.075,11037.6,100143.7163
2026-03-21 14:52:00,9.075,9.075,9.06,9.067,7250.5,65729.1661
2026-03-21 14:53:00,9.067,9.069,9.066,9.067,1354.4,12281.6332
2026-03-21 14:54:00,9.067,9.073,9.067,9.073,1877.4,17027.9167
2026-03-21 14:55:00,9.073,9.073,9.064,9.064,1112.8,10089.5006
2026-03-21 14:56:00,9.064,9.068,9.052,9.067,20102.1,182068.2386
2026-03-21 14:57:00,9.067,9.068,9.061,9.061,2026.6,18367.2029
2026-03-21 14:58:00,9.061,9.065,9.061,9.061,6487.1,58795.2094
2026-03-21 14:59:00,9.061,9.064,9.061,9.063,52.5,475.7963
2026-03-21 15:00:00,9.063,9.064,9.057,9.058,1174.7,10642.0963
2026-03-21 15:01:00,9.058,9.065,9.058,9.064,15732.4,142576.1778
2026-03-21 15:02:00,9.064,9.066,9.063,9.064,2548.9,23106.4991
2026-03-21 15:03:00,9.064,9.07,9.057,9.069,2225.7,20172.7188
2026-03-21 15:04:00,9.069,9.075,9.068,9.074,609.4,5528.3371
2026-03-21 15:05:00,9.074,9.075,9.068,9.069,1270.9,11529.6217
2026-03-21 15:06:00,9.069,9.069,9.065,9.067,486.5,4410.5149
2026-03-21 15:07:00,9.067,9.072,9.067,9.072,91.3,828.2258
2026-03-21 15:08:00,9.072,9.073,9.07,9.073,124.9,1133.0453
2026-03-21 15:09:00,9.073,9.075,9.072,9.072,897.3,8142.5928
2026-03-21 15:10:00,9.072,9.072,9.069,9.071,7221.2,65495.9328
2026-03-21 15:11:00,9.071,9.071,9.068,9.071,8470.3,76819.5133
2026-03-21 15:12:00,9.071,9.071,9.069,9.07,471.1,4272.6582
2026-03-21 15:13:00,9.07,9.07,9.068,9.068,451.4,4093.4248
2026-03-21 15:14:00,9.068,9.07,9.067,9.07,596.5,5409.7773
2026-03-21 15:15:00,9.07,9.074,9.07,9.07,1154.8,10475.9772
2026-03-21 15:16:00,9.07,9.07,9.058,9.065,6300.3,57106.1125
2026-03-21 15:17:00,9.065,9.065,9.059,9.06,2128.5,19288.6496
2026-03-21 15:18:00,9.06,9.061,9.048,9.054,7383.0,66840.3458
2026-03-21 15:19:00,9.054,9.059,9.051,9.058,7584.3,68654.2056
2026-03-21 15:20:00,9.058,9.067,9.058,9.064,2028.3,18381.6473
2026-03-21 15:21:00,9.064,9.068,9.062,9.068,1511.4,13697.4842
2026-03-21 15:22:00,9.068,9.068,9.064,9.065,134.3,1217.4298
2026-03-21 15:23:00,9.065,9.069,9.064,9.068,257.3,2332.7859
2026-03-21 15:24:00,9.068,9.071,9.068,9.071,867.5,7867.4794
2026-03-21 15:25:00,9.071,9.071,9.07,9.07,210.3,1907.57
2026-03-21 15:26:00,9.07,9.073,9.068,9.073,378.1,3428.7278
2026-03-21 15:27:00,9.073,9.078,9.073,9.077,445.5,4043.5412
2026-03-21 15:28:00,9.077,9.077,9.071,9.072,2077.1,18847.1301
2026-03-21 15:29:00,9.072,9.075,9.07,9.075,5023.5,45571.3613
2026-03-21 15:30:00,9.075,9.08,9.075,9.078,5472.0,49674.7644
2026-03-21 15:31:00,9.078,9.08,9.077,9.08,798.7,7251.1901
2026-03-21 15:32:00,9.08,9.09,9.079,9.09,2099.7,19073.084
2026-03-21 15:33:00,9.09,9.096,9.088,9.095,3457.2,31438.0425
2026-03-21 15:34:00,9.095,9.101,9.094,9.1,482.5,4389.4661
2026-03-21 15:35:00,9.1,9.101,9.094,9.094,1874.4,17050.2913
2026-03-21 15:36:00,9.094,9.098,9.093,9.096,1194.7,10867.2523
2026-03-21 15:37:00,9.096,9.097,9.088,9.088,1059.0,9628.5175
2026-03-21 15:38:00,9.088,9.088,9.087,9.087,24.0,218.1
2026-03-21 15:39:00,9.087,9.088,9.081,9.081,1457.5,13241.6129
2026-03-21 15:40:00,9.081,9.083,9.077,9.08,1002.3,9101.6676
2026-03-21 15:41:00,9.08,9.085,9.08,9.085,509.0,4623.5268
2026-03-21 15:42:00,9.085,9.085,9.083,9.084,41.2,374.2528
2026-03-21 15:43:00,9.084,9.087,9.083,9.084,451.6,4103.3844
2026-03-21 15:44:00,9.084,9.084,9.078,9.081,8227.6,74705.5488
2026-03-21 15:45:00,9.081,9.087,9.081,9.084,2351.2,21355.6251
2026-03-21 15:46:00,9.084,9.084,9.083,9.084,1576.7,14321.4104
2026-03-21 15:47:00,9.084,9.087,9.084,9.085,493.9,4487.2699
2026-03-21 15:48:00,9.085,9.085,9.085,9.085,13.7,124.4645
2026-03-21 15:49:00,9.085,9.09,9.085,9.09,1219.5,11082.5525
2026-03-21 15:50:00,9.09,9.09,9.087,9.087,1152.2,10472.3605
2026-03-21 15:51:00,9.087,9.089,9.085,9.089,1142.2,10380.1038
2026-03-21 15:52:00,9.089,9.09,9.088,9.09,67.3,611.7257
2026-03-21 15:53:00,9.09,9.097,9.09,9.096,1556.1,14153.1603
2026-03-21 15:54:00,9.096,9.099,9.095,9.097,4206.0,38266.0477
2026-03-21 15:55:00,9.097,9.097,9.091,9.091,852.4,7751.7776
2026-03-21 15:56:00,9.091,9.091,9.088,9.09,821.5,7466.8032
2026-03-21 15:57:00,9.09,9.095,9.09,9.094,1554.7,14135.044
2026-03-21 15:58:00,9.094,9.1,9.094,9.1,4613.3,41965.1437
2026-03-21 15:59:00,9.1,9.102,9.097,9.098,515.0,4686.4249
2026-03-21 16:00:00,9.098,9.1,9.094,9.094,5714.2,51978.8898
2026-03-21 16:01:00,9.094,9.098,9.094,9.098,675.9,6148.4494
2026-03-21 16:02:00,9.098,9.1,9.092,9.095,16604.4,151063.5325
2026-03-21 16:03:00,9.095,9.095,9.092,9.092,849.1,7722.0277
2026-03-21 16:04:00,9.092,9.095,9.091,9.093,2767.9,25168.2998
2026-03-21 16:05:00,9.093,9.095,9.09,9.095,801.4,7286.4485
2026-03-21 16:06:00,9.095,9.103,9.095,9.103,1660.7,15108.666
2026-03-21 16:07:00,9.103,9.104,9.097,9.097,1240.4,11291.5422
2026-03-21 16:08:00,9.097,9.098,9.091,9.091,367.6,3342.4188
2026-03-21 16:09:00,9.091,9.092,9.088,9.09,800.3,7273.6097
2026-03-21 16:10:00,9.09,9.09,9.087,9.087,462.2,4200.3543
2026-03-21 16:11:00,9.087,9.089,9.087,9.089,63.8,579.7972
2026-03-21 16:12:00,9.089,9.09,9.084,9.084,1698.9,15439.6361
2026-03-21 16:13:00,9.084,9.087,9.082,9.082,326.9,2969.9943
2026-03-21 16:14:00,9.082,9.086,9.081,9.085,3474.0,31555.8256
2026-03-21 16:15:00,9.085,9.089,9.085,9.089,346.0,3143.9047
2026-03-21 16:16:00,9.089,9.093,9.089,9.093,125.6,1141.8602
2026-03-21 16:17:00,9.093,9.094,9.079,9.081,9404.5,85464.7855
2026-03-21 16:18:00,9.081,9.086,9.081,9.085,521.2,4734.2958
2026-03-21 16:19:00,9.085,9.085,9.075,9.075,3540.2,32138.4272
2026-03-21 16:20:00,9.075,9.08,9.075,9.079,117.8,1069.3261
2026-03-21 16:21:00,9.079,9.08,9.079,9.08,18.3,166.1486
2026-03-21 16:22:00,9.08,9.081,9.08,9.081,39.2,355.9533
2026-03-21 16:23:00,9.081,9.083,9.08,9.08,183.8,1669.0012
2026-03-21 16:24:00,9.08,9.081,9.079,9.08,61.9,562.0223
2026-03-21 16:25:00,9.08,9.083,9.08,9.082,1904.0,17293.8167
2026-03-21 16:26:00,9.082,9.084,9.082,9.083,998.8,9072.3224
2026-03-21 16:27:00,9.083,9.084,9.082,9.084,31.1,282.4735
2026-03-21 16:28:00,9.084,9.084,9.065,9.07,13971.2,126820.1664
2026-03-21 16:29:00,9.07,9.071,9.068,9.071,1070.8,9711.5803
2026-03-21 16:30:00,9.071,9.078,9.069,9.075,1525.6,13841.4085
2026-03-21 16:31:00,9.075,9.077,9.075,9.075,358.6,3254.3534
2026-03-21 16:32:00,9.075,9.075,9.07,9.07,135.5,1229.3001
2026-03-21 16:33:00,9.07,9.074,9.07,9.072,337.5,3061.9893
2026-03-21 16:34:00,9.072,9.073,9.07,9.073,360.2,3267.1142
2026-03-21 16:35:00,9.073,9.073,9.071,9.071,190.7,1729.922
2026-03-21 16:36:00,9.071,9.074,9.07,9.074,510.8,4634.2903
2026-03-21 16:37:00,9.074,9.081,9.074,9.081,157.7,1431.5031
2026-03-21 16:38:00,9.081,9.081,9.077,9.077,203.2,1845.0892
2026-03-21 16:39:00,9.077,9.077,9.072,9.072,1617.4,14677.7031
