timestamp,open,high,low,close,volume,turnover
2026-03-22 03:04:00,0.11858,0.11867,0.11854,0.11865,43126.2,5114.63288
2026-03-22 03:05:00,0.11865,0.11868,0.11856,0.11868,4762.9,564.991129
2026-03-22 03:06:00,0.11868,0.1187,0.11861,0.11866,22929.5,2720.129607
2026-03-22 03:07:00,0.11866,0.11873,0.11865,0.11873,20490.6,2432.282734
2026-03-22 03:08:00,0.11873,0.11877,0.11873,0.11875,13753.0,1633.245916
2026-03-22 03:09:00,0.11875,0.11875,0.11872,0.11875,6209.4,737.217146
2026-03-22 03:10:00,0.11875,0.11884,0.11873,0.11884,4961.6,589.440269
2026-03-22 03:11:00,0.11884,0.11903,0.11884,0.11896,110904.9,13197.455065
2026-03-22 03:12:00,0.11896,0.11899,0.11896,0.11896,2025.5,240.974943
2026-03-22 03:13:00,0.11896,0.11896,0.11892,0.11893,8102.0,963.503245
2026-03-22 03:14:00,0.11893,0.11894,0.11892,0.11893,14013.3,1666.592429
2026-03-22 03:15:00,0.11893,0.11903,0.11892,0.11903,10605.0,1261.421043
2026-03-22 03:16:00,0.11903,0.1191,0.11897,0.11897,44731.3,5324.887299
2026-03-22 03:17:00,0.11897,0.11901,0.11891,0.11895,42193.0,5019.38041
2026-03-22 03:18:00,0.11895,0.11901,0.11895,0.11901,1149.8,136.801532
2026-03-22 03:19:00,0.11901,0.11922,0.11901,0.11917,27486.4,3275.090438
2026-03-22 03:20:00,0.11917,0.11926,0.11916,0.11916,47727.1,5690.538108
2026-03-22 03:21:00,0.11916,0.11916,0.11903,0.11903,36216.5,4313.498391
2026-03-22 03:22:00,0.11903,0.1191,0.11903,0.11905,5448.8,648.714181
2026-03-22 03:23:00,0.11905,0.11905,0.11895,0.11896,4173.0,496.464239
2026-03-22 03:24:00,0.11896,0.11904,0.11896,0.11899,68077.7,8101.724093
2026-03-22 03:25:00,0.11899,0.11905,0.1189,0.11892,55793.8,6636.817682
2026-03-22 03:26:00,0.11892,0.11904,0.11891,0.11898,26216.7,3118.211568
2026-03-22 03:27:00,0.11898,0.11946,0.11894,0.11942,170209.1,20293.033318
2026-03-22 03:28:00,0.11942,0.11971,0.11935,0.11942,200920.9,24037.239826
2026-03-22 03:29:00,0.11942,0.11961,0.1194,0.1194,40665.8,4860.353961
2026-03-22 03:30:00,0.1194,0.11959,0.1194,0.1194,66399.8,7932.697344
2026-03-22 03:31:00,0.1194,0.11948,0.11929,0.11929,51530.7,6153.606951
2026-03-22 03:32:00,0.11929,0.11933,0.11922,0.11933,61796.2,7372.287044
2026-03-22 03:33:00,0.11933,0.11935,0.11926,0.11926,14898.7,1777.580226
2026-03-22 03:34:00,0.11926,0.1195,0.11926,0.11947,94801.1,11317.293117
2026-03-22 03:35:00,0.11947,0.11996,0.11945,0.11985,359038.0,43003.887547
2026-03-22 03:36:00,0.11985,0.11999,0.11943,0.11949,276975.2,33128.436717
2026-03-22 03:37:00,0.11949,0.11965,0.11949,0.11957,56797.7,6792.833811
2026-03-22 03:38:00,0.11957,0.1196,0.11954,0.11954,1340.6,160.303154
2026-03-22 03:39:00,0.11954,0.11956,0.11941,0.11947,28572.7,3414.171854
2026-03-22 03:40:00,0.11947,0.11947,0.11934,0.11934,26014.5,3106.396853
2026-03-22 03:41:00,0.11934,0.11939,0.11932,0.11939,17824.2,2127.586233
2026-03-22 03:42:00,0.11939,0.11939,0.11927,0.11938,45027.0,5372.738516
2026-03-22 03:43:00,0.11938,0.11943,0.11925,0.11928,26512.8,3164.111574
2026-03-22 03:44:00,0.11928,0.1193,0.11925,0.11926,16745.3,1997.383849
2026-03-22 03:45:00,0.11926,0.11928,0.11917,0.11922,40987.5,4886.855989
2026-03-22 03:46:00,0.11922,0.11922,0.11911,0.11913,13191.3,1571.478794
2026-03-22 03:47:00,0.11913,0.11913,0.11898,0.11908,99683.2,11864.979792
2026-03-22 03:48:00,0.11908,0.11908,0.11902,0.11904,10384.0,1236.179421
2026-03-22 03:49:00,0.11904,0.11909,0.11904,0.11909,680.6,81.033344
2026-03-22 03:50:00,0.11909,0.11913,0.11908,0.1191,15310.7,1823.664104
2026-03-22 03:51:00,0.1191,0.1191,0.119,0.119,57829.1,6882.773685
2026-03-22 03:52:00,0.119,0.11905,0.11894,0.11894,31797.7,3783.982979
2026-03-22 03:53:00,0.11894,0.11901,0.11894,0.119,40598.4,4829.922504
2026-03-22 03:54:00,0.119,0.119,0.11895,0.11896,5486.8,652.856625
2026-03-22 03:55:00,0.11896,0.11896,0.11891,0.11891,7514.9,893.631076
2026-03-22 03:56:00,0.11891,0.11901,0.11891,0.11892,48207.4,5735.737267
2026-03-22 03:57:00,0.11892,0.11899,0.11892,0.11899,2055.4,244.51161
2026-03-22 03:58:00,0.11899,0.119,0.11896,0.11896,6919.1,823.277849
2026-03-22 03:59:00,0.11896,0.11897,0.11896,0.11896,933.4,111.041202
2026-03-22 04:00:00,0.11896,0.11898,0.1188,0.11892,54037.1,6423.230188
2026-03-22 04:01:00,0.11892,0.11902,0.11892,0.11902,22572.2,2686.111682
2026-03-22 04:02:00,0.11902,0.11915,0.11902,0.11911,24919.3,2967.719628
2026-03-22 04:03:00,0.11911,0.11918,0.11911,0.11917,24754.2,2949.596452
2026-03-22 04:04:00,0.11917,0.11919,0.11914,0.11918,17924.7,2136.192892
2026-03-22 04:05:00,0.11918,0.1192,0.11915,0.1192,3262.8,388.806765
2026-03-22 04:06:00,0.1192,0.11936,0.11916,0.11932,61208.4,7297.777659
2026-03-22 04:07:00,0.11932,0.11934,0.1192,0.11934,22226.6,2651.351952
2026-03-22 04:08:00,0.11934,0.11938,0.11934,0.11934,5040.3,601.637101
2026-03-22 04:09:00,0.11934,0.11935,0.11929,0.11929,45863.4,5472.239315
2026-03-22 04:10:00,0.11929,0.11935,0.11915,0.11915,26833.6,3199.080688
2026-03-22 04:11:00,0.11915,0.1192,0.11915,0.11919,852.0,101.547072
