timestamp,open,high,low,close,volume,turnover
2026-03-12 09:45:00,1.3858,1.3879,1.3786,1.3812,2059400.6,2847188.06614
2026-03-12 10:00:00,1.3812,1.3822,1.3778,1.3792,1323596.0,1826142.82541
2026-03-12 10:15:00,1.3792,1.3847,1.3792,1.3834,1164466.2,1610029.71169
2026-03-12 10:30:00,1.3834,1.3893,1.3832,1.3882,2035071.8,2822688.29041
2026-03-12 10:45:00,1.3882,1.3907,1.3871,1.3893,1500484.3,2084305.68873
2026-03-12 11:00:00,1.3893,1.39,1.3864,1.3885,1645184.2,2283726.24499
2026-03-12 11:15:00,1.3885,1.3914,1.3861,1.3885,1408399.3,1956543.49355
2026-03-12 11:30:00,1.3885,1.3923,1.3874,1.391,1208693.0,1680134.6512
2026-03-12 11:45:00,1.391,1.3928,1.3864,1.3872,1719962.9,2388583.98364
2026-03-12 12:00:00,1.3872,1.3897,1.3846,1.3883,2105045.5,2918497.91298
2026-03-12 12:15:00,1.3883,1.392,1.3873,1.3913,1373736.9,1909592.62904
2026-03-12 12:30:00,1.3913,1.392,1.3881,1.3891,1817905.6,2525910.52292
2026-03-12 12:45:00,1.3891,1.3919,1.3868,1.3874,1299685.8,1804817.67918
2026-03-12 13:00:00,1.3874,1.3889,1.3854,1.3876,942951.9,1308220.49483
2026-03-12 13:15:00,1.3876,1.3878,1.3804,1.3832,2619656.2,3624332.72563
2026-03-12 13:30:00,1.3832,1.3917,1.3809,1.3848,3921614.6,5441681.24309
2026-03-12 13:45:00,1.3848,1.3848,1.3764,1.3813,4287105.5,5917210.55237
2026-03-12 14:00:00,1.3813,1.3881,1.3807,1.387,2538081.6,3516700.26504
2026-03-12 14:15:00,1.387,1.3911,1.3772,1.3778,4189752.3,5796255.59544
2026-03-12 14:30:00,1.3778,1.3782,1.3668,1.3692,7240969.6,9934461.4953
2026-03-12 14:45:00,1.3692,1.3741,1.3634,1.3681,6773513.5,9264883.99961
2026-03-12 15:00:00,1.3681,1.3722,1.3651,1.3713,2383424.4,3262721.09296
2026-03-12 15:15:00,1.3713,1.38,1.3684,1.3778,5098078.2,7009498.60314
2026-03-12 15:30:00,1.3778,1.3832,1.3747,1.3798,3377840.8,4660893.96639
2026-03-12 15:45:00,1.3798,1.3824,1.377,1.3784,3232617.8,4460963.35466
2026-03-12 16:00:00,1.3784,1.3802,1.3701,1.3727,2371824.9,3259048.18369
2026-03-12 16:15:00,1.3727,1.3838,1.3724,1.3771,2507777.3,3459627.56173
2026-03-12 16:30:00,1.3771,1.385,1.3762,1.3835,1757535.1,2429474.32538
2026-03-12 16:45:00,1.3835,1.3853,1.3794,1.3814,1546550.4,2137688.33863
2026-03-12 17:00:00,1.3814,1.3839,1.3797,1.3822,782098.8,1080639.82816
2026-03-12 17:15:00,1.3822,1.3833,1.3777,1.3783,1584638.8,2187376.54338
2026-03-12 17:30:00,1.3783,1.3825,1.3782,1.3808,541350.8,747163.00389
2026-03-12 17:45:00,1.3808,1.3834,1.3766,1.3793,1194987.2,1649341.03927
2026-03-12 18:00:00,1.3793,1.3804,1.3762,1.378,823296.8,1134772.62934
2026-03-12 18:15:00,1.378,1.3793,1.3726,1.3754,1399135.1,1923597.86247
2026-03-12 18:30:00,1.3754,1.3768,1.3734,1.374,390310.6,536658.96382
2026-03-12 18:45:00,1.374,1.374,1.3707,1.3714,2036266.2,2793934.93416
2026-03-12 19:00:00,1.3714,1.3742,1.3687,1.3717,821685.7,1126573.85826
2026-03-12 19:15:00,1.3717,1.3778,1.3713,1.377,1093838.7,1503973.11048
2026-03-12 19:30:00,1.377,1.3813,1.377,1.3783,2420572.0,3339942.89011
2026-03-12 19:45:00,1.3783,1.3804,1.3774,1.3779,1012755.0,1396467.04623
2026-03-12 20:00:00,1.3779,1.3796,1.3737,1.3743,1956107.2,2693289.34398
